city,city_ascii,lat,lng,pop,country,iso2,iso3,province,id
Morgantown,Morgantown,39.62981488,-79.95606043,43882.5,United States of America,US,USA,West Virginia,6772
Huntington,Huntington,38.41957867,-82.44528833,66957,United States of America,US,USA,West Virginia,6773
Beckley,Beckley,37.78018618,-81.18301396,27358,United States of America,US,USA,West Virginia,6774
Wilmington,Wilmington,39.74626772,-75.54689803,116205.5,United States of America,US,USA,Delaware,6775
Cumberland,Cumberland,39.65317263,-78.76277409,20831.5,United States of America,US,USA,Maryland,6776
Atlantic City,Atlantic City,39.36463727,-74.4233232,58563.5,United States of America,US,USA,New Jersey,6777
Newark,Newark,40.70042137,-74.17000533,280123,United States of America,US,USA,New Jersey,6778
Schenectady,Schenectady,42.81458173,-73.93996769,104767.5,United States of America,US,USA,New York,6779
Binghamton,Binghamton,42.09901817,-75.91832239,92687.5,United States of America,US,USA,New York,6780
Utica,Utica,43.10117922,-75.23306706,81870,United States of America,US,USA,New York,6781
Watertown,Watertown,43.97515688,-75.91106185,30938,United States of America,US,USA,New York,6782
Niagara Falls,Niagara Falls,43.09482302,-79.0369434,117567,United States of America,US,USA,New York,6783
Jamestown,Jamestown,42.09736452,-79.23553593,37916.5,United States of America,US,USA,New York,6784
Elmira,Elmira,42.09012982,-76.80803552,46201,United States of America,US,USA,New York,6785
York,York,39.96292116,-76.72804041,128798.5,United States of America,US,USA,Pennsylvania,6786
Johnstown,Johnstown,40.32708498,-78.92222172,45821.5,United States of America,US,USA,Pennsylvania,6787
Scranton,Scranton,41.40929283,-75.66267908,114701,United States of America,US,USA,Pennsylvania,6788
State College,State College,40.79372316,-77.8602452,64880.5,United States of America,US,USA,Pennsylvania,6789
Erie,Erie,42.12992067,-80.08499313,138991.5,United States of America,US,USA,Pennsylvania,6790
Wilkes Barre,Wilkes Barre,41.24904421,-75.87793726,99824.5,United States of America,US,USA,Pennsylvania,6791
Bar Harbor,Bar Harbor,44.38789654,-68.20437464,4483.5,United States of America,US,USA,Maine,6792
Lewiston,Lewiston,44.10070477,-70.21525965,46689,United States of America,US,USA,Maine,6793
Presque Isle,Presque Isle,46.79340863,-68.00216476,9466,United States of America,US,USA,Maine,6794
Ann Arbor,Ann Arbor,42.30037539,-83.71999089,189893,United States of America,US,USA,Michigan,6795
Kalamazoo,Kalamazoo,42.29215883,-85.58718958,128759.5,United States of America,US,USA,Michigan,6796
Muskegon,Muskegon,43.23458193,-86.24836369,70644.5,United States of America,US,USA,Michigan,6797
Flint,Flint,43.0128642,-83.68753809,206235,United States of America,US,USA,Michigan,6798
Grand Rapids,Grand Rapids,42.96371991,-85.66994938,361934.5,United States of America,US,USA,Michigan,6799
Pontiac,Pontiac,42.65185264,-83.29022384,67994,United States of America,US,USA,Michigan,6800
Cadillac,Cadillac,44.25121238,-85.41360844,12177.5,United States of America,US,USA,Michigan,6801
Traverse City,Traverse City,44.76844179,-85.62217452,28807,United States of America,US,USA,Michigan,6802
Petoskey,Petoskey,45.37375368,-84.95518681,9424,United States of America,US,USA,Michigan,6803
Escanaba,Escanaba,45.7456948,-87.06436039,14970,United States of America,US,USA,Michigan,6804
Marquette,Marquette,46.54673118,-87.40658757,23711,United States of America,US,USA,Michigan,6805
Hancock,Hancock,47.12729006,-88.5808053,10322.5,United States of America,US,USA,Michigan,6806
Wrangell,Wrangell,56.47126752,-132.3715949,1658.5,United States of America,US,USA,Alaska,6807
Shishmaref,Shishmaref,66.25697512,-166.0718893,254,United States of America,US,USA,Alaska,6808
Hoonah,Hoonah,58.11540489,-135.438617,361,United States of America,US,USA,Alaska,6809
Atka,Atka,52.19648968,-174.2004887,61,United States of America,US,USA,Alaska,6810
Nikolski,Nikolski,52.93843406,-168.8676876,18,United States of America,US,USA,Alaska,6811
Karluk,Karluk,57.57228558,-154.4550273,96,United States of America,US,USA,Alaska,6812
False Pass,False Pass,54.85121136,-163.415023,35,United States of America,US,USA,Alaska,6813
Kivalina,Kivalina,67.73149224,-164.4859034,374,United States of America,US,USA,Alaska,6814
Newhalen,Newhalen,59.72034568,-154.8971967,160,United States of America,US,USA,Alaska,6815
Pilot Point,Pilot Point,57.56455996,-157.5691266,68,United States of America,US,USA,Alaska,6816
Chignik,Chignik,56.295671,-158.4022282,118,United States of America,US,USA,Alaska,6817
King Salmon,King Salmon,58.68870323,-156.6613784,292,United States of America,US,USA,Alaska,6818
Quinhagak,Quinhagak,59.74923281,-161.9157864,250,United States of America,US,USA,Alaska,6819
Aniak,Aniak,61.5787077,-159.5221857,501,United States of America,US,USA,Alaska,6820
Kotlit,Kotlit,63.03458783,-163.5532833,1002,United States of America,US,USA,Alaska,6821
Unalakleet,Unalakleet,63.87342552,-160.7880516,741,United States of America,US,USA,Alaska,6822
Koyuk,Koyuk,64.94026874,-161.1574717,254,United States of America,US,USA,Alaska,6823
McGrath,McGrath,62.9568148,-155.5957845,138,United States of America,US,USA,Alaska,6824
Hughes,Hughes,66.04918418,-154.2549878,78,United States of America,US,USA,Alaska,6825
Ambler,Ambler,67.08648521,-157.8514091,258,United States of America,US,USA,Alaska,6826
Wales,Wales,65.60959861,-168.0875027,99,United States of America,US,USA,Alaska,6827
Kotzebue,Kotzebue,66.89869305,-162.5965975,2873.5,United States of America,US,USA,Alaska,6828
Wasilla,Wasilla,61.58173077,-149.439442,8521,United States of America,US,USA,Alaska,6829
Circle,Circle,65.82589032,-144.0605197,100,United States of America,US,USA,Alaska,6830
Denali Park,Denali Park,63.73309816,-148.9140994,1063,United States of America,US,USA,Alaska,6831
Yakutat,Yakutat,59.54730715,-139.7272183,109,United States of America,US,USA,Alaska,6832
Homer,Homer,59.64293439,-151.5482797,5021.5,United States of America,US,USA,Alaska,6833
Tanacross,Tanacross,63.38570335,-143.346403,136,United States of America,US,USA,Alaska,6834
Wiseman,Wiseman,67.4104706,-150.1074891,14,United States of America,US,USA,Alaska,6835
Kailua-Kona,Kailua-Kona,19.6405556,-155.9955556,9870,United States of America,US,USA,Hawaii,6836
Butte,Butte,46.0038961,-112.5338394,31478,United States of America,US,USA,Montana,6837
Grand Forks,Grand Forks,47.92527753,-97.0324858,53496,United States of America,US,USA,North Dakota,6838
Pocatello,Pocatello,42.87134829,-112.4447234,57327,United States of America,US,USA,Idaho,6839
Tacoma,Tacoma,47.21131594,-122.5150131,460273,United States of America,US,USA,Washington,6840
Yuma,Yuma,32.68527753,-114.6236084,88402.5,United States of America,US,USA,Arizona,6841
Prescott,Prescott,34.59001914,-112.4477723,47587,United States of America,US,USA,Arizona,6842
Long Beach,Long Beach,33.78696739,-118.1580439,1249195.5,United States of America,US,USA,California,6843
Grand Junction,Grand Junction,39.09385276,-108.5499998,75076,United States of America,US,USA,Colorado,6844
Ely,Ely,39.24702171,-114.887675,3911,United States of America,US,USA,Nevada,6845
Carson City,Carson City,39.16384849,-119.7663953,53767,United States of America,US,USA,Nevada,6846
Carlsbad,Carlsbad,32.420565,-104.2282998,25240,United States of America,US,USA,New Mexico,6847
Alamogordo,Alamogordo,32.89947634,-105.9597187,33710.5,United States of America,US,USA,New Mexico,6848
Medford,Medford,42.32662701,-122.8744227,89081.5,United States of America,US,USA,Oregon,6849
Klamath Falls,Klamath Falls,42.22500531,-121.7805359,31090.5,United States of America,US,USA,Oregon,6850
St. George,St. George,37.10415509,-113.583336,79988,United States of America,US,USA,Utah,6851
Provo,Provo,40.24889854,-111.63777,231238,United States of America,US,USA,Utah,6852
Laramie,Laramie,41.31136599,-105.5905681,25587.5,United States of America,US,USA,Wyoming,6853
Little Rock,Little Rock,34.73608258,-92.33109318,227555,United States of America,US,USA,Arkansas,6854
Wichita,Wichita,37.71998313,-97.32998702,378543.5,United States of America,US,USA,Kansas,6855
Jefferson City,Jefferson City,38.57662335,-92.17332503,45511,United States of America,US,USA,Missouri,6856
Rapid City,Rapid City,44.08055096,-103.2305571,67760,United States of America,US,USA,South Dakota,6857
Lafayette,Lafayette,30.19997703,-92.01994938,135205.5,United States of America,US,USA,Louisiana,6858
Galveston,Galveston,29.301143,-94.7974801,62516,United States of America,US,USA,Texas,6859
Freeport,Freeport,28.95948427,-95.35687748,43762,United States of America,US,USA,Texas,6860
Victoria,Victoria,28.80499758,-97.00334029,63126.5,United States of America,US,USA,Texas,6861
Odessa,Odessa,31.84556134,-102.3672248,98655,United States of America,US,USA,Texas,6862
Wichita Falls,Wichita Falls,33.91362632,-98.49306848,97429,United States of America,US,USA,Texas,6863
Waco,Waco,31.54917116,-97.14638066,143157,United States of America,US,USA,Texas,6864
Lubbock,Lubbock,33.58000327,-101.8799677,212343.5,United States of America,US,USA,Texas,6865
Hartford,Hartford,41.77002016,-72.67996708,518509.5,United States of America,US,USA,Connecticut,6866
Providence,Providence,41.82110231,-71.4149797,663726.5,United States of America,US,USA,Rhode Island,6867
Birmingham,Birmingham,33.53000633,-86.82499516,670142,United States of America,US,USA,Alabama,6868
Mobile,Mobile,30.68002525,-88.04998499,221870,United States of America,US,USA,Alabama,6869
Pensacola,Pensacola,30.42112632,-87.21693506,145319.5,United States of America,US,USA,Florida,6870
St. Petersburg,St. Petersburg,27.77053876,-82.67938257,523314.5,United States of America,US,USA,Florida,6871
Biloxi,Biloxi,30.39580487,-88.88530868,43857,United States of America,US,USA,Mississippi,6872
Springfield,Springfield,39.82000999,-89.65001652,125345,United States of America,US,USA,Illinois,6873
Frankfort,Frankfort,38.2008065,-84.87335718,32214.5,United States of America,US,USA,Kentucky,6874
Greensboro,Greensboro,36.07000633,-79.80002344,310328,United States of America,US,USA,North Carolina,6875
Dayton,Dayton,39.750376,-84.19998743,466067,United States of America,US,USA,Ohio,6876
Virginia Beach,Virginia Beach,36.85321433,-75.97831873,877475.5,United States of America,US,USA,Virginia,6877
Madison,Madison,43.07301556,-89.40111699,276036,United States of America,US,USA,Wisconsin,6878
Green Bay,Green Bay,44.5299809,-88.00001388,149811.5,United States of America,US,USA,Wisconsin,6879
Trenton,Trenton,40.2169625,-74.74335535,225713,United States of America,US,USA,New Jersey,6880
Lansing,Lansing,42.73352724,-84.54673629,198821.5,United States of America,US,USA,Michigan,6881
Gambell,Gambell,63.77971031,-171.7310787,681,United States of America,US,USA,Alaska,6882
Palmer,Palmer,61.59971417,-149.1126919,9848,United States of America,US,USA,Alaska,6883
Seward,Seward,60.1261607,-149.4699827,2900,United States of America,US,USA,Alaska,6884
Duluth,Duluth,46.78333173,-92.10637822,82026.5,United States of America,US,USA,Minnesota,6885
Bemidji,Bemidji,47.47357383,-94.88018823,14063.5,United States of America,US,USA,Minnesota,6886
Havre,Havre,48.54523968,-109.6776829,10266.5,United States of America,US,USA,Montana,6887
Kalispell,Kalispell,48.19776735,-114.3159786,25040,United States of America,US,USA,Montana,6888
Idaho Falls,Idaho Falls,43.46668662,-112.0333014,65787,United States of America,US,USA,Idaho,6889
Lewiston,Lewiston,46.41660992,-117.016589,40096.5,United States of America,US,USA,Idaho,6890
Yakima,Yakima,46.60223167,-120.5046965,93846,United States of America,US,USA,Washington,6891
Wenatchee,Wenatchee,47.42362856,-120.3090237,45892,United States of America,US,USA,Washington,6892
Douglas,Douglas,31.35864016,-109.5483627,23438.5,United States of America,US,USA,Arizona,6893
Bakersfield,Bakersfield,35.36997154,-119.0199809,367259,United States of America,US,USA,California,6894
Oakland,Oakland,37.76892071,-122.2211034,953044,United States of America,US,USA,California,6895
Lancaster,Lancaster,34.69804873,-118.135823,225799,United States of America,US,USA,California,6896
Chico,Chico,39.72862022,-121.8363982,83226.5,United States of America,US,USA,California,6897
Monterey,Monterey,36.6002582,-121.8935781,77297.5,United States of America,US,USA,California,6898
Salinas,Salinas,36.68221702,-121.6416555,152737.5,United States of America,US,USA,California,6899
Los Alamos,Los Alamos,35.89110252,-106.2977084,11997,United States of America,US,USA,New Mexico,6900
Eugene,Eugene,44.05001019,-123.1000161,195183,United States of America,US,USA,Oregon,6901
Coos Bay,Coos Bay,43.36661521,-124.2165888,23685,United States of America,US,USA,Oregon,6902
Bend,Bend,44.071921,-121.3099962,70598.5,United States of America,US,USA,Oregon,6903
Cody,Cody,44.52321128,-109.0571007,8976.5,United States of America,US,USA,Wyoming,6904
Cedar Rapids,Cedar Rapids,41.96998212,-91.66002303,149338.5,United States of America,US,USA,Iowa,6905
Springfield,Springfield,37.18001609,-93.31999923,180691,United States of America,US,USA,Missouri,6906
Lincoln,Lincoln,40.81997479,-96.68000086,244146,United States of America,US,USA,Nebraska,6907
Alexandria,Alexandria,31.31109784,-92.44501388,60876,United States of America,US,USA,Louisiana,6908
Abilene,Abilene,32.4486253,-99.73278609,108008,United States of America,US,USA,Texas,6909
Brownsville,Brownsville,25.91997988,-97.50000248,174707,United States of America,US,USA,Texas,6910
Tyler,Tyler,32.35108604,-95.30078272,101561.5,United States of America,US,USA,Texas,6911
Concord,Concord,43.20807192,-71.53804712,42646.5,United States of America,US,USA,New Hampshire,6912
Huntsville,Huntsville,34.71995953,-86.60999536,185474.5,United States of America,US,USA,Alabama,6913
Key West,Key West,24.55523114,-81.78274479,27011.5,United States of America,US,USA,Florida,6914
West Palm Beach,West Palm Beach,26.74501996,-80.12362126,675521.5,United States of America,US,USA,Florida,6915
Sarasota,Sarasota,27.33612083,-82.53078699,321223.5,United States of America,US,USA,Florida,6916
Daytona Beach,Daytona Beach,29.21055422,-81.0230754,140775.5,United States of America,US,USA,Florida,6917
Gainesville,Gainesville,29.65138002,-82.32503727,158390.5,United States of America,US,USA,Florida,6918
Ft. Myers,Ft. Myers,26.64029767,-81.86049199,120810.5,United States of America,US,USA,Florida,6919
Brunswick,Brunswick,31.1496865,-81.49165145,31785.5,United States of America,US,USA,Georgia,6920
Augusta,Augusta,33.46081158,-81.98498051,152895.5,United States of America,US,USA,Georgia,6921
Vicksburg,Vicksburg,32.3524813,-90.8777452,24669.5,United States of America,US,USA,Mississippi,6922
Myrtle Beach,Myrtle Beach,33.68891136,-78.8869784,37333.5,United States of America,US,USA,South Carolina,6923
Charleston,Charleston,32.79237693,-79.99210474,254295,United States of America,US,USA,South Carolina,6924
Peoria,Peoria,40.69998212,-89.67004114,142622,United States of America,US,USA,Illinois,6925
Evansville,Evansville,37.97469627,-87.5558291,144788,United States of America,US,USA,Indiana,6926
Louisville,Louisville,38.22501691,-85.74870427,595819.5,United States of America,US,USA,Kentucky,6927
Lexington,Lexington,38.05001467,-84.50002079,244972,United States of America,US,USA,Kentucky,6928
Charlotte,Charlotte,35.20499453,-80.83003809,943574.5,United States of America,US,USA,North Carolina,6929
Youngstown,Youngstown,41.09969932,-80.64973902,194765,United States of America,US,USA,Ohio,6930
Canton,Canton,40.79886497,-81.37863509,168410,United States of America,US,USA,Ohio,6931
Toledo,Toledo,41.67002626,-83.57997359,388449,United States of America,US,USA,Ohio,6932
Columbus,Columbus,39.97997438,-82.9900096,1003418,United States of America,US,USA,Ohio,6933
Chattanooga,Chattanooga,35.06998985,-85.25000086,206571.5,United States of America,US,USA,Tennessee,6934
Charlottesville,Charlottesville,38.02918907,-78.47692591,61314,United States of America,US,USA,Virginia,6935
Lynchburg,Lynchburg,37.4136194,-79.14246668,84581,United States of America,US,USA,Virginia,6936
Wausau,Wausau,44.95915367,-89.6299919,56100.5,United States of America,US,USA,Wisconsin,6937
Albany,Albany,42.67001691,-73.81994918,484286,United States of America,US,USA,New York,6938
